Drug1_ID,Drug2_ID,Y,Neg samples
DB00818,DB06716,1,DB09210$t
DB00813,DB06716,1,DB00421$h
DB00391,DB06716,1,DB00618$h
DB01587,DB06716,1,DB06147$t
DB01588,DB06716,1,DB00346$t
DB01433,DB06716,1,DB00488$t
DB00962,DB06716,1,DB00927$h
DB00844,DB06716,1,DB00810$h
DB01002,DB06716,1,DB00754$h
DB00633,DB06716,1,DB01158$h
DB00647,DB06716,1,DB00343$h
DB00497,DB06716,1,DB08822$h
DB01614,DB06716,1,DB00207$t
DB01086,DB06716,1,DB01084$h
DB01081,DB06716,1,DB00508$h
DB06144,DB06716,1,DB01466$h
DB00690,DB06716,1,DB08796$t
DB00829,DB06716,1,DB01604$h
DB01159,DB06716,1,DB02300$h
DB06201,DB06716,1,DB00955$t
DB00752,DB01178,1,DB00674$h
DB00564,DB01178,1,DB01096$t
DB01174,DB01178,1,DB00774$h
DB00849,DB01178,1,DB00175$h
DB01351,DB01178,1,DB08922$h
DB00418,DB01178,1,DB00401$t
DB00474,DB01178,1,DB01431$h
DB00599,DB01178,1,DB06218$t
DB00924,DB01178,1,DB06654$h
DB01236,DB01178,1,DB01576$t
DB00176,DB01178,1,DB00865$t
DB00230,DB01178,1,DB11574$t
DB00484,DB01178,1,DB09054$t
DB00502,DB01178,1,DB01110$h
DB00246,DB01178,1,DB09210$t
DB00363,DB01178,1,DB00343$t
DB01075,DB01178,1,DB04845$t
DB00366,DB01178,1,DB00937$t
DB08883,DB01178,1,DB00832$t
DB01440,DB01178,1,DB08864$h
DB00470,DB01178,1,DB00487$h
DB06690,DB01178,1,DB01192$h
DB00734,DB01178,1,DB09279$t
DB01189,DB01178,1,DB00014$h
DB00486,DB01178,1,DB08877$t
DB00892,DB01178,1,DB00640$h
DB00334,DB01178,1,DB00591$h
DB00402,DB01178,1,DB11156$t
DB00831,DB01178,1,DB01141$h
DB00404,DB01178,1,DB00361$h
DB00409,DB01178,1,DB00468$t
DB00295,DB01178,1,DB00745$t
DB00801,DB01178,1,DB06772$t
DB00802,DB01178,1,DB00944$h
DB00318,DB01178,1,DB08983$h
DB00313,DB01178,1,DB01191$t
DB00327,DB01178,1,DB00379$t
DB00371,DB01178,1,DB00891$t
DB00850,DB01178,1,DB08799$h
DB00433,DB01178,1,DB00828$t
DB06216,DB01178,1,DB00938$t
DB00237,DB01178,1,DB03754$t
DB00231,DB01178,1,DB01057$h
DB00721,DB01178,1,DB00319$t
DB01161,DB01178,1,DB00557$t
DB00750,DB01178,1,DB08909$h
DB01267,DB01178,1,DB00338$h
DB00292,DB01178,1,DB06228$h
DB00899,DB01178,1,DB00841$h
DB00679,DB01178,1,DB00236$h
DB00623,DB01178,1,DB00972$h
DB00628,DB01178,1,DB00457$h
DB01198,DB01178,1,DB00686$t
DB00490,DB01178,1,DB09242$t
DB00904,DB01178,1,DB00695$t
DB00186,DB01178,1,DB01576$h
DB00298,DB01178,1,DB00551$h
DB00296,DB01178,1,DB00370$h
DB00818,DB01178,1,DB00545$h
DB00813,DB01178,1,DB00909$h
DB00645,DB01178,1,DB11915$h
DB00842,DB01178,1,DB00629$t
DB08815,DB01178,1,DB00668$t
DB00391,DB01178,1,DB06794$t
DB01623,DB01178,1,DB00651$h
DB00281,DB01178,1,DB08943$t
DB00962,DB01178,1,DB00560$h
DB00844,DB01178,1,DB05271$h
DB00454,DB01178,1,DB01103$h
DB00633,DB01178,1,DB08874$h
DB00497,DB01178,1,DB01073$h
DB00475,DB01178,1,DB00834$t
DB00683,DB01178,1,DB01021$h
DB00829,DB01178,1,DB00622$t
DB01159,DB01178,1,DB00503$h
DB01392,DB01178,1,DB01320$t
DB06201,DB01178,1,DB00260$h
DB01154,DB01437,1,DB09291$t
DB00849,DB01437,1,DB01423$t
DB00418,DB01437,1,DB00760$t
DB01355,DB01437,1,DB08916$t
DB00924,DB01437,1,DB00933$h
DB01236,DB01437,1,DB06413$h
DB00176,DB01437,1,DB06626$t
DB00193,DB01437,1,DB00014$t
DB00484,DB01437,1,DB08439$h
DB00363,DB01437,1,DB00828$t
DB00420,DB01437,1,DB04844$t
DB01075,DB01437,1,DB00346$t
DB00366,DB01437,1,DB06636$t
DB06204,DB01437,1,DB01007$h
DB08883,DB01437,1,DB00238$t
DB00611,DB01437,1,DB08996$t
DB01028,DB01437,1,DB09124$h
DB00557,DB01437,1,DB00550$t
DB06690,DB01437,1,DB00438$h
DB00450,DB01437,1,DB08911$t
DB00734,DB01437,1,DB00214$h
DB00892,DB01437,1,DB06736$h
DB00334,DB01437,1,DB04743$h
DB00831,DB01437,1,DB00620$t
DB00404,DB01437,1,DB08883$t
DB00409,DB01437,1,DB00444$t
DB00408,DB01437,1,DB06698$h
DB01558,DB01437,1,DB09027$h
DB00961,DB01437,1,DB02701$t
DB00295,DB01437,1,DB00451$t
DB00527,DB01437,1,DB13874$t
DB00327,DB01437,1,DB06290$h
DB00371,DB01437,1,DB01160$t
DB00850,DB01437,1,DB00627$t
DB00433,DB01437,1,DB00421$t
DB00206,DB01437,1,DB01183$t
DB00897,DB01437,1,DB01576$t
DB00708,DB01437,1,DB08896$t
DB00237,DB01437,1,DB00201$t
DB01353,DB01437,1,DB04840$t
DB00231,DB01437,1,DB06695$t
DB00721,DB01437,1,DB00404$t
DB00750,DB01437,1,DB00837$h
DB01224,DB01437,1,DB08819$t
DB00292,DB01437,1,DB09063$t
DB00899,DB01437,1,DB00590$h
DB01178,DB01437,1,DB00668$t
DB00875,DB01437,1,DB01181$t
DB01100,DB01437,1,DB09082$h
DB00753,DB01437,1,DB00699$t
DB01221,DB01437,1,DB01037$h
DB01238,DB01437,1,DB00288$h
DB00679,DB01437,1,DB00564$t
DB00623,DB01437,1,DB00528$h
DB01192,DB01437,1,DB00864$h
DB00490,DB01437,1,DB06764$t
DB00907,DB01437,1,DB00130$h
DB00996,DB01437,1,DB01576$t
DB00189,DB01437,1,DB00184$h
DB00297,DB01437,1,DB01151$h
DB00296,DB01437,1,DB00820$h
DB00818,DB01437,1,DB00953$t
DB00813,DB01437,1,DB00876$h
DB00842,DB01437,1,DB00814$t
DB00391,DB01437,1,DB00654$t
DB01589,DB01437,1,DB01209$h
DB00281,DB01437,1,DB06800$h
DB01433,DB01437,1,DB00721$t
DB00962,DB01437,1,DB00559$t
DB00454,DB01437,1,DB00856$h
DB01002,DB01437,1,DB00396$t
DB00633,DB01437,1,DB00917$t
DB00647,DB01437,1,DB01102$t
DB00497,DB01437,1,DB00242$h
DB00228,DB01437,1,DB01043$t
DB00690,DB01437,1,DB04842$t
DB01159,DB01437,1,DB00800$h
DB00752,DB01161,1,DB01591$t
DB01154,DB01161,1,DB01029$h
DB00312,DB01161,1,DB09235$t
DB00418,DB01161,1,DB00889$t
DB00599,DB01161,1,DB08799$h
DB01236,DB01161,1,DB00833$h
DB01017,DB01161,1,DB04840$h
DB00484,DB01161,1,DB01045$t
DB00333,DB01161,1,DB00875$h
DB00477,DB01161,1,DB06712$t
DB00420,DB01161,1,DB00790$h
DB08883,DB01161,1,DB00936$t
DB01440,DB01161,1,DB01355$h
DB00611,DB01161,1,DB00843$t
DB00557,DB01161,1,DB01598$t
DB00450,DB01161,1,DB00674$t
DB00734,DB01161,1,DB04570$t
DB00486,DB01161,1,DB00210$t
DB00508,DB01161,1,DB08795$t
DB00402,DB01161,1,DB09291$t
DB00831,DB01161,1,DB00563$h
DB00933,DB01161,1,DB00293$h
DB00404,DB01161,1,DB11575$h
DB01558,DB01161,1,DB00819$t
DB00961,DB01161,1,DB09039$h
DB00295,DB01161,1,DB06819$t
DB00807,DB01161,1,DB08910$t
DB00801,DB01161,1,DB01708$h
DB00527,DB01161,1,DB00423$t
DB00318,DB01161,1,DB00188$h
DB00313,DB01161,1,DB06228$t
DB00327,DB01161,1,DB00191$t
DB00850,DB01161,1,DB00275$t
DB00433,DB01161,1,DB02703$h
DB00206,DB01161,1,DB06148$t
DB00708,DB01161,1,DB01256$h
DB00237,DB01161,1,DB01256$t
DB00231,DB01161,1,DB06804$t
DB00750,DB01161,1,DB00668$t
DB00292,DB01161,1,DB09061$t
DB00899,DB01161,1,DB01365$t
DB01100,DB01161,1,DB04398$h
DB01238,DB01161,1,DB04794$t
DB00628,DB01161,1,DB01168$t
DB01192,DB01161,1,DB08981$h
DB01198,DB01161,1,DB00343$t
DB00490,DB01161,1,DB13139$t
DB00907,DB01161,1,DB01299$t
DB00904,DB01161,1,DB00384$t
DB00996,DB01161,1,DB06820$h
DB00189,DB01161,1,DB00630$t
DB00186,DB01161,1,DB01062$h
DB00297,DB01161,1,DB01236$t
DB00818,DB01161,1,DB00520$h
DB00813,DB01161,1,DB01046$t
DB01623,DB01161,1,DB00305$t
DB00454,DB01161,1,DB01217$h
DB01002,DB01161,1,DB00801$t
DB00647,DB01161,1,DB01331$t
DB00475,DB01161,1,DB00153$h
DB01086,DB01161,1,DB09324$h
DB01081,DB01161,1,DB00357$t
DB00683,DB01161,1,DB00820$t
DB00228,DB01161,1,DB00643$h
DB00854,DB01161,1,DB04948$h
DB00690,DB01161,1,DB01074$h
DB00829,DB01161,1,DB00764$t
DB00752,DB00181,1,DB00484$t
DB01154,DB00181,1,DB00629$t
DB01174,DB00181,1,DB00556$t
DB00312,DB00181,1,DB00277$h
DB00849,DB00181,1,DB01578$t
DB00418,DB00181,1,DB00240$t
DB01355,DB00181,1,DB00709$t
DB00599,DB00181,1,DB01182$h
DB01437,DB00181,1,DB00350$h
DB01236,DB00181,1,DB01183$h
DB00176,DB00181,1,DB11079$h
DB00193,DB00181,1,DB08801$t
DB00230,DB00181,1,DB00122$h
DB01580,DB00181,1,DB08808$h
DB00484,DB00181,1,DB00613$t
DB00333,DB00181,1,DB00370$t
DB00502,DB00181,1,DB00524$h
DB00246,DB00181,1,DB00646$t
DB00363,DB00181,1,DB04844$h
DB00420,DB00181,1,DB05541$t
DB01075,DB00181,1,DB00499$t
DB00366,DB00181,1,DB00104$t
DB06204,DB00181,1,DB00749$t
DB09068,DB00181,1,DB01260$t
DB01563,DB00181,1,DB09324$h
DB01440,DB00181,1,DB09257$t
DB12532,DB00181,1,DB00552$h
DB09017,DB00181,1,DB00943$h
DB00611,DB00181,1,DB01431$t
DB01028,DB00181,1,DB09477$h
DB00470,DB00181,1,DB01251$t
DB00557,DB00181,1,DB00315$h
DB06690,DB00181,1,DB06616$t
DB06716,DB00181,1,DB01190$h
DB00450,DB00181,1,DB00354$h
DB01595,DB00181,1,DB04786$h
DB01189,DB00181,1,DB05351$t
DB01463,DB00181,1,DB01359$h
DB01466,DB00181,1,DB00419$h
DB00486,DB00181,1,DB00885$t
DB00892,DB00181,1,DB04894$t
DB00508,DB00181,1,DB01242$h
DB09085,DB00181,1,DB01105$h
DB00334,DB00181,1,DB00609$h
DB00402,DB00181,1,DB00861$h
DB01209,DB00181,1,DB06211$h
DB01452,DB00181,1,DB00150$h
DB08987,DB00181,1,DB06243$h
DB00404,DB00181,1,DB01418$t
DB01558,DB00181,1,DB01249$h
DB08922,DB00181,1,DB00622$h
DB00807,DB00181,1,DB01303$h
DB00802,DB00181,1,DB00983$h
DB01551,DB00181,1,DB09020$t
DB00318,DB00181,1,DB00776$h
DB09286,DB00181,1,DB06816$t
DB00371,DB00181,1,DB04573$t
DB00433,DB00181,1,DB01121$t
DB00206,DB00181,1,DB09071$t
DB06594,DB00181,1,DB01167$t
DB06216,DB00181,1,DB08807$t
DB00897,DB00181,1,DB00328$h
DB04842,DB00181,1,DB09039$t
DB13323,DB00181,1,DB00712$h
DB00237,DB00181,1,DB00850$h
DB00231,DB00181,1,DB00669$h
DB00721,DB00181,1,DB00677$t
DB01161,DB00181,1,DB00998$t
DB01544,DB00181,1,DB01621$h
DB09224,DB00181,1,DB00685$h
DB00292,DB00181,1,DB00731$t
DB00899,DB00181,1,DB01243$t
DB06288,DB00181,1,DB00713$t
DB00875,DB00181,1,DB00843$h
DB01100,DB00181,1,DB01578$t
DB00753,DB00181,1,DB00694$t
DB01227,DB00181,1,DB01218$t
DB01238,DB00181,1,DB00816$h
DB00623,DB00181,1,DB01129$t
DB00628,DB00181,1,DB00504$h
DB01192,DB00181,1,DB00429$t
DB01624,DB00181,1,DB00344$h
DB01198,DB00181,1,DB00212$h
DB00490,DB00181,1,DB00884$t
DB00907,DB00181,1,DB00986$h
DB00996,DB00181,1,DB01501$h
DB00189,DB00181,1,DB00606$t
DB00297,DB00181,1,DB11256$h
DB00296,DB00181,1,DB00935$h
DB06770,DB00181,1,DB01610$t
DB00818,DB00181,1,DB01156$h
DB09225,DB00181,1,DB09289$h
DB00645,DB00181,1,DB06145$h
DB08815,DB00181,1,DB06702$h
DB00391,DB00181,1,DB01054$t
DB01615,DB00181,1,DB00429$t
DB01587,DB00181,1,DB09215$h
DB01589,DB00181,1,DB00603$h
DB00281,DB00181,1,DB09282$h
DB13025,DB00181,1,DB00647$t
DB01618,DB00181,1,DB06150$t
DB01002,DB00181,1,DB00437$h
DB00633,DB00181,1,DB01010$t
DB00497,DB00181,1,DB03793$t
DB09166,DB00181,1,DB01452$t
DB01545,DB00181,1,DB00647$h
DB01081,DB00181,1,DB11609$t
DB00683,DB00181,1,DB00136$h
DB00228,DB00181,1,DB00371$t
DB06144,DB00181,1,DB01235$h
DB00854,DB00181,1,DB01193$h
DB09009,DB00181,1,DB00191$t
DB00690,DB00181,1,DB01191$t
DB01159,DB00181,1,DB00665$h
DB06201,DB00181,1,DB13872$h
DB00915,DB08881,1,DB08908$t
DB00615,DB08881,1,DB01582$t
DB00252,DB08881,1,DB04841$t
DB00794,DB08881,1,DB01609$t
DB01174,DB08881,1,DB00741$t
DB00312,DB08881,1,DB01032$t
DB09280,DB08881,1,DB08822$t
DB00374,DB08881,1,DB01212$h
DB01149,DB08881,1,DB06717$t
DB00104,DB08881,1,DB01422$h
DB00220,DB08881,1,DB00979$t
DB00648,DB08881,1,DB00209$h
DB01026,DB08881,1,DB00753$h
DB00289,DB08881,1,DB00520$h
DB00976,DB08881,1,DB05265$t
DB01232,DB08881,1,DB00316$h
DB08933,DB08881,1,DB01597$h
DB00557,DB08881,1,DB00888$t
DB00927,DB08881,1,DB06152$h
DB00691,DB08881,1,DB00331$h
DB08871,DB08881,1,DB00482$h
DB08912,DB08881,1,DB00996$t
DB00710,DB08881,1,DB00712$h
DB00556,DB08881,1,DB06766$t
DB00242,DB08881,1,DB09047$h
DB00698,DB08881,1,DB01032$t
DB09048,DB08881,1,DB00573$h
DB06717,DB08881,1,DB00543$h
DB01078,DB08881,1,DB00999$t
DB01092,DB08881,1,DB00959$h
DB11943,DB08881,1,DB01221$t
DB00915,DB01601,1,DB12161$h
DB00252,DB01601,1,DB04570$h
DB01045,DB01601,1,DB06147$t
DB01320,DB01601,1,DB06702$h
DB00564,DB01601,1,DB08883$h
DB00794,DB01601,1,DB00991$h
DB01174,DB01601,1,DB09536$t
DB00312,DB01601,1,DB00346$h
DB00254,DB01601,1,DB08930$h
DB00374,DB01601,1,DB00239$t
DB00261,DB01601,1,DB00134$t
DB02546,DB01601,1,DB11989$t
DB00344,DB01601,1,DB00191$t
DB00543,DB01601,1,DB00612$h
DB01151,DB01601,1,DB01614$h
DB01155,DB01601,1,DB09054$h
DB00715,DB01601,1,DB09015$t
DB00104,DB01601,1,DB00719$t
DB00489,DB01601,1,DB08811$t
DB00834,DB01601,1,DB01591$t
DB00333,DB01601,1,DB06777$h
DB01319,DB01601,1,DB00747$t
DB00220,DB01601,1,DB04898$t
DB00648,DB01601,1,DB06813$h
DB00257,DB01601,1,DB00673$t
DB01211,DB01601,1,DB00257$t
DB00224,DB01601,1,DB01591$h
DB00976,DB01601,1,DB08860$h
DB04953,DB01601,1,DB00207$h
DB08899,DB01601,1,DB08865$t
DB08873,DB01601,1,DB01043$t
DB01232,DB01601,1,DB06206$t
DB08933,DB01601,1,DB00436$h
DB00557,DB01601,1,DB06410$t
DB00450,DB01601,1,DB01019$h
DB00334,DB01601,1,DB09215$h
DB00934,DB01601,1,DB00420$t
DB01267,DB01601,1,DB01016$h
DB00875,DB01601,1,DB00705$t
DB00753,DB01601,1,DB01577$h
DB01623,DB01601,1,DB00474$h
DB09118,DB01601,1,DB00304$h
DB00927,DB01601,1,DB00361$h
DB00353,DB01601,1,DB09324$t
DB09080,DB01601,1,DB00162$h
DB00916,DB01601,1,DB00553$h
DB00691,DB01601,1,DB00521$t
DB08871,DB01601,1,DB00866$t
DB01169,DB01601,1,DB06016$h
DB00983,DB01601,1,DB00797$t
DB01001,DB01601,1,DB00989$t
DB00710,DB01601,1,DB01332$h
DB00714,DB01601,1,DB13873$h
DB00556,DB01601,1,DB00352$t
DB08881,DB01601,1,DB00605$h
DB06290,DB01601,1,DB01303$t
DB09048,DB01601,1,DB00615$h
DB06717,DB01601,1,DB09570$t
DB09330,DB01601,1,DB04842$h
DB01609,DB01601,1,DB13153$t
DB00915,DB00976,1,DB01042$t
DB00615,DB00976,1,DB00271$t
DB00252,DB00976,1,DB00552$t
DB01320,DB00976,1,DB01331$h
DB00794,DB00976,1,DB00341$h
DB00312,DB00976,1,DB00324$t
DB00238,DB00976,1,DB12364$t
DB00673,DB00976,1,DB01117$t
DB00559,DB00976,1,DB00240$h
DB00254,DB00976,1,DB01099$h
DB00374,DB00976,1,DB00695$t
DB09167,DB00976,1,DB06826$h
DB02546,DB00976,1,DB01214$h
DB08880,DB00976,1,DB00502$t
DB01059,DB00976,1,DB06626$h
DB00608,DB00976,1,DB13872$h
DB00344,DB00976,1,DB01066$t
DB00543,DB00976,1,DB06774$t
DB01151,DB00976,1,DB11609$h
DB00715,DB00976,1,DB08806$t
DB06663,DB00976,1,DB00304$h
DB00333,DB00976,1,DB00491$t
DB00220,DB00976,1,DB06263$h
DB00648,DB00976,1,DB01605$t
DB00582,DB00976,1,DB09262$h
DB01026,DB00976,1,DB00940$h
DB00502,DB00976,1,DB00404$t
DB05812,DB00976,1,DB06804$t
DB00363,DB00976,1,DB00698$h
DB00420,DB00976,1,DB00179$t
DB00207,DB00976,1,DB00560$t
DB00557,DB00976,1,DB01159$h
DB00450,DB00976,1,DB00742$h
DB01189,DB00976,1,DB00158$t
DB00334,DB00976,1,DB00986$h
DB00753,DB00976,1,DB01233$h
DB01623,DB00976,1,DB09031$h
DB09118,DB00976,1,DB09071$t
DB01403,DB00976,1,DB00710$h
DB00927,DB00976,1,DB04576$t
DB00691,DB00976,1,DB00765$h
DB00218,DB00976,1,DB01410$t
DB08912,DB00976,1,DB11943$h
DB01001,DB00976,1,DB09270$h
DB00714,DB00976,1,DB00564$h
DB01274,DB00976,1,DB00319$h
DB00757,DB00976,1,DB08933$h
DB06290,DB00976,1,DB08807$t
DB00300,DB00976,1,DB08872$h
DB02703,DB00976,1,DB00479$t
DB09048,DB00976,1,DB08933$h
DB04839,DB00976,1,DB01227$t
DB09330,DB00976,1,DB00826$h
DB01609,DB00976,1,DB01366$t
DB00915,DB09063,1,DB12364$t
DB00794,DB09063,1,DB00768$h
DB00312,DB09063,1,DB00749$t
DB09280,DB09063,1,DB00322$h
DB01601,DB09063,1,DB00766$h
DB00598,DB09063,1,DB01124$h
DB01069,DB09063,1,DB01627$h
DB01118,DB09063,1,DB01076$h
DB00896,DB09063,1,DB00869$t
DB06786,DB09063,1,DB00770$h
DB01059,DB09063,1,DB01075$t
DB00344,DB09063,1,DB00873$t
DB00547,DB09063,1,DB01113$t
DB09095,DB09063,1,DB08799$h
DB00443,DB09063,1,DB00572$h
DB00591,DB09063,1,DB08994$t
DB01155,DB09063,1,DB00720$h
DB01013,DB09063,1,DB09054$h
DB08905,DB09063,1,DB06730$h
DB00663,DB09063,1,DB00837$t
DB13158,DB09063,1,DB09324$h
DB01149,DB09063,1,DB01229$h
DB00873,DB09063,1,DB03754$t
DB01137,DB09063,1,DB00835$h
DB01047,DB09063,1,DB00187$t
DB01260,DB09063,1,DB00602$h
DB00596,DB09063,1,DB00728$h
DB00764,DB09063,1,DB01558$t
DB02187,DB09063,1,DB00232$h
DB08971,DB09063,1,DB09143$h
DB08970,DB09063,1,DB01545$h
DB00960,DB09063,1,DB08804$h
DB00264,DB09063,1,DB00426$h
DB01214,DB09063,1,DB00491$t
DB01210,DB09063,1,DB00844$h
DB04861,DB09063,1,DB00228$h
DB00187,DB09063,1,DB00973$h
DB00373,DB09063,1,DB00541$t
DB01359,DB09063,1,DB00360$h
DB06663,DB09063,1,DB01099$t
DB00195,DB09063,1,DB06826$h
DB00834,DB09063,1,DB00388$t
DB00220,DB09063,1,DB09223$h
DB00648,DB09063,1,DB00423$h
DB01167,DB09063,1,DB02959$t
DB01026,DB09063,1,DB00434$t
DB00289,DB09063,1,DB01044$t
DB01264,DB09063,1,DB00499$h
DB00224,DB09063,1,DB01297$t
DB00976,DB09063,1,DB00859$t
DB04953,DB09063,1,DB00370$h
DB00450,DB09063,1,DB00353$t
DB01189,DB09063,1,DB01615$t
DB00334,DB09063,1,DB01042$t
DB00934,DB09063,1,DB00599$h
DB00633,DB09063,1,DB08957$h
DB00697,DB09063,1,DB00890$t
DB01233,DB09063,1,DB00922$h
DB00927,DB09063,1,DB01408$h
DB01165,DB09063,1,DB03128$t
DB08871,DB09063,1,DB08871$t
DB00218,DB09063,1,DB00550$t
DB00871,DB09063,1,DB04398$t
DB09083,DB09063,1,DB09128$t
DB01001,DB09063,1,DB00468$h
DB00710,DB09063,1,DB00952$t
DB00714,DB09063,1,DB04786$t
DB00556,DB09063,1,DB08899$h
DB01195,DB09063,1,DB00469$t
DB00436,DB09063,1,DB01333$h
DB06791,DB09063,1,DB00377$h
DB00968,DB09063,1,DB06441$h
DB08881,DB09063,1,DB00651$h
DB00699,DB09063,1,DB00883$h
DB00247,DB09063,1,DB12598$t
DB01078,DB09063,1,DB12598$h
DB00511,DB09063,1,DB01089$t
DB01092,DB09063,1,DB00685$h
DB00915,DB01043,1,DB00603$h
DB03754,DB01043,1,DB11156$t
DB00975,DB01043,1,DB01429$t
DB00896,DB01043,1,DB09167$h
DB06786,DB01043,1,DB06401$h
DB00959,DB01043,1,DB01099$h
DB00547,DB01043,1,DB00823$t
DB09091,DB01043,1,DB01577$t
DB09095,DB01043,1,DB01393$h
DB01384,DB01043,1,DB09134$h
DB00443,DB01043,1,DB00224$h
DB00588,DB01043,1,DB00985$h
DB00663,DB01043,1,DB08967$t
DB00860,DB01043,1,DB08826$h
DB00873,DB01043,1,DB01200$t
DB00687,DB01043,1,DB01041$t
DB00240,DB01043,1,DB00978$h
DB01260,DB01043,1,DB00766$t
DB01410,DB01043,1,DB09289$h
DB00253,DB01043,1,DB11575$t
DB00620,DB01043,1,DB08908$h
DB01708,DB01043,1,DB00897$h
DB00288,DB01043,1,DB06802$h
DB00764,DB01043,1,DB01274$h
DB00635,DB01043,1,DB01060$h
DB00838,DB01043,1,DB00323$h
DB01234,DB01043,1,DB00375$t
DB02187,DB01043,1,DB01081$t
DB01130,DB01043,1,DB01253$t
DB01222,DB01043,1,DB11660$h
DB08971,DB01043,1,DB01215$t
DB00180,DB01043,1,DB00559$h
DB01221,DB01043,1,DB08796$t
DB00440,DB01043,1,DB06689$h
DB00514,DB01043,1,DB09570$h
DB00819,DB01043,1,DB00844$h
DB03754,DB00437,1,DB00774$t
DB01377,DB00437,1,DB09018$t
DB00695,DB00437,1,DB00267$h
DB00903,DB00437,1,DB04948$t
DB00691,DB00437,1,DB01209$t
DB00808,DB00437,1,DB09054$h
DB00999,DB00437,1,DB00175$t
DB00880,DB00437,1,DB01183$h
DB01325,DB00437,1,DB09123$h
DB00232,DB00437,1,DB01364$t
DB00436,DB00437,1,DB00709$t
DB00310,DB00437,1,DB09015$t
DB00524,DB00437,1,DB00951$t
DB01340,DB00437,1,DB08819$h
DB00722,DB00437,1,DB01325$t
DB00519,DB00437,1,DB01009$t
DB00790,DB00437,1,DB01224$h
DB00542,DB00437,1,DB00745$t
DB00881,DB00437,1,DB00845$t
DB01348,DB00437,1,DB01205$t
DB01377,DB00951,1,DB00920$t
DB00615,DB00951,1,DB01103$h
DB01045,DB00951,1,DB00727$t
DB06786,DB00951,1,DB00278$h
DB09091,DB00951,1,DB00883$h
DB01384,DB00951,1,DB00559$t
DB00663,DB00951,1,DB06826$h
DB13158,DB00951,1,DB01234$t
DB04574,DB00951,1,DB00964$h
DB00873,DB00951,1,DB00944$h
DB00687,DB00951,1,DB06700$t
DB00240,DB00951,1,DB08974$h
DB01260,DB00951,1,DB01131$h
DB00655,DB00951,1,DB06243$h
DB00846,DB00951,1,DB13879$t
DB00596,DB00951,1,DB00924$h
DB01380,DB00951,1,DB00790$h
DB00620,DB00951,1,DB01394$t
DB00764,DB00951,1,DB01578$h
DB00635,DB00951,1,DB00321$h
DB00838,DB00951,1,DB12332$t
DB01234,DB00951,1,DB00610$h
DB00741,DB00951,1,DB00734$t
DB02187,DB00951,1,DB08911$h
DB11921,DB00951,1,DB01392$h
DB01222,DB00951,1,DB00794$t
DB08971,DB00951,1,DB00321$h
DB08970,DB00951,1,DB01578$h
DB00180,DB00951,1,DB04868$t
DB00257,DB00951,1,DB00838$t
DB00320,DB00951,1,DB00300$h
DB00696,DB00951,1,DB00146$t
DB00353,DB00951,1,DB08822$h
DB01200,DB00951,1,DB01017$t
DB01182,DB00951,1,DB01708$t
DB01186,DB00951,1,DB11994$t
DB00822,DB00951,1,DB05676$h
DB00609,DB00951,1,DB01010$h
DB01377,DB06824,1,DB00515$t
DB13142,DB06824,1,DB11079$h
DB03754,DB09020,1,DB08820$t
DB03754,DB06799,1,DB00889$h
DB01377,DB06799,1,DB00573$h
DB01144,DB06799,1,DB08991$t
DB00703,DB06799,1,DB05039$t
DB00869,DB06799,1,DB00211$t
DB03754,DB00859,1,DB00246$h
DB01377,DB00859,1,DB00788$h
DB08880,DB00859,1,DB01255$h
DB06210,DB00859,1,DB00454$t
DB03754,DB00254,1,DB00925$t
DB01377,DB00254,1,DB03756$t
DB00375,DB00254,1,DB06795$t
DB00252,DB00254,1,DB00938$t
DB01320,DB00254,1,DB06702$h
DB00794,DB00254,1,DB00122$h
DB00849,DB00254,1,DB00371$t
DB01351,DB00254,1,DB01171$h
DB00418,DB00254,1,DB12161$t
DB00474,DB00254,1,DB00836$h
DB01355,DB00254,1,DB00987$t
DB00599,DB00254,1,DB01228$t
DB08881,DB00254,1,DB01435$h
DB00699,DB00254,1,DB00582$h
DB13142,DB00254,1,DB00176$h
DB01294,DB00254,1,DB00476$h
DB03754,DB01017,1,DB01214$h
DB00375,DB01017,1,DB00624$h
DB00881,DB01017,1,DB06211$h
DB13142,DB01017,1,DB00705$h
DB01294,DB01017,1,DB01267$t
DB03754,DB09093,1,DB00677$t
DB00881,DB09093,1,DB06150$h
DB13142,DB09093,1,DB09256$h
DB01294,DB09093,1,DB00768$h
DB01377,DB08826,1,DB05271$h
DB13142,DB08826,1,DB00486$h
DB03754,DB00618,1,DB09343$t
DB01377,DB00618,1,DB00283$t
DB13142,DB00618,1,DB00861$h
DB01294,DB00618,1,DB01143$h
DB03754,DB09101,1,DB01545$t
DB01377,DB09101,1,DB00571$t
DB00252,DB09101,1,DB09075$t
DB01320,DB09101,1,DB00293$h
DB00564,DB09101,1,DB11994$t
DB00794,DB09101,1,DB01423$t
DB01174,DB09101,1,DB01254$t
DB00312,DB09101,1,DB09262$h
DB00238,DB09101,1,DB01248$h
DB00673,DB09101,1,DB00877$h
DB09280,DB09101,1,DB01113$t
DB01601,DB09101,1,DB01198$h
DB00254,DB09101,1,DB01233$t
DB00661,DB09101,1,DB09048$t
DB00227,DB09101,1,DB00287$t
DB00176,DB09101,1,DB00989$h
DB01149,DB09101,1,DB08822$t
DB01234,DB09101,1,DB00991$t
DB00263,DB09101,1,DB01620$t
